50.264722222 19.434722222 EPKTB EPKT EP
50.318055556 19.237222222 EPKTH EPKT EP
50.350000000 18.850000000 EPKTT EPKT EP
50.400000000 19.050000000 EPKTG EPKT EP
50.453888889 19.081388889 EPKTX EPKT EP
50.497222222 19.079166667 EPKTN EPKT EP
50.583333333 19.058333333 EPKTW EPKT EP
50.623611111 18.836111111 EPKTC EPKT EP
50.671666667 19.205000000 EPKTJ EPKT EP
51.090277778 22.287777778 EPLBB EPLB EP
51.100833333 22.582777778 EPLBJ EPLB EP
51.115833333 22.761944444 EPLBK EPLB EP
51.130000000 22.836944444 EPLBP EPLB EP
51.160555556 22.945277778 EPLBE EPLB EP
51.177777778 22.528333333 EPLBZ EPLB EP
51.221666667 22.741944444 EPLBS EPLB EP
51.280277778 22.703888889 EPLBT EPLB EP
51.303888889 22.870277778 EPLBL EPLB EP
51.328333333 22.996944444 EPLBR EPLB EP
51.345555556 22.640555556 EPLBD EPLB EP
51.349722222 22.345000000 EPLBW EPLB EP
51.343333333 19.376388889 EPLKB EPLK EP
51.458055556 18.837500000 EPLKM EPLK EP
51.465555556 19.218888889 EPLKZ EPLK EP
51.512500000 19.025555556 EPLKX EPLK EP
51.533055556 19.172222222 EPLKS EPLK EP
51.564444444 19.519166667 EPLKG EPLK EP
51.570000000 19.188055556 EPLKN EPLK EP
51.690000000 18.980833333 EPLKD EPLK EP
51.637777778 19.271388889 EPLLH EPLL EP
51.638888889 19.498611111 EPLLR EPLL EP
51.690277778 19.443333333 EPLLS EPLL EP
51.690555556 19.133888889 EPLLG EPLL EP
51.728611111 19.810555556 EPLLK EPLL EP
51.731944444 18.953611111 EPLLC EPLL EP
51.744444444 19.120000000 EPLLW EPLL EP
51.748611111 19.350000000 EPLLY EPLL EP
51.800000000 19.636111111 EPLLE EPLL EP
51.809444444 19.286111111 EPLLL EPLL EP
51.891666667 19.635000000 EPLLX EPLL EP
51.956666667 19.181666667 EPLYS EPLY EP
51.976944444 19.375277778 EPLYI EPLY EP
51.997777778 18.802777778 EPLYF EPLY EP
52.006666667 19.543611111 EPLYP EPLY EP
52.053055556 19.168611111 EPLYN EPLY EP
52.100833333 18.862222222 EPLYD EPLY EP
53.913055556 18.886666667 EPMBF EPMB EP
53.913888889 19.350000000 EPMBD EPMB EP
53.986666667 19.156388889 EPMBS EPMB EP
54.061111111 19.472222222 EPMBL EPMB EP
54.063888889 19.116666667 EPMBN EPMB EP
54.122500000 19.295833333 EPMBJ EPMB EP
54.141666667 19.008333333 EPMBG EPMB EP
53.193888889 16.154444444 EPMIT EPMI EP
53.274166667 16.122500000 EPMID EPMI EP
53.276944444 16.463333333 EPMIW EPMI EP
53.298333333 15.905833333 EPMIK EPMI EP
53.328888889 16.040833333 EPMIH EPMI EP
53.340277778 16.245000000 EPMIP EPMI EP
53.366944444 16.338888889 EPMII EPMI EP
53.368055556 16.081111111 EPMIS EPMI EP
53.370833333 16.427777778 EPMIG EPMI EP
53.412500000 16.099444444 EPMIN EPMI EP
53.441944444 16.166666667 EPMIO EPMI EP
53.443055556 16.267500000 EPMIV EPMI EP
53.458333333 15.945555556 EPMIL EPMI EP
53.482777778 16.345277778 EPMIM EPMI EP
53.492222222 15.860555556 EPMIX EPMI EP
53.525555556 16.005833333 EPMIZ EPMI EP
50.176666667 20.995833333 EPMLD EPML EP
50.195833333 21.276944444 EPMLR EPML EP
50.263333333 21.459166667 EPMLS EPML EP
50.276111111 21.605555556 EPMLA EPML EP
50.382777778 21.458888889 EPMLJ EPML EP
50.427500000 21.330555556 EPMLP EPML EP
50.434722222 21.060000000 EPMLO EPML EP
52.107777778 21.827777778 EPMMM EPMM EP
52.113333333 21.585277778 EPMMK EPMM EP
52.123888889 22.022222222 EPMMO EPMM EP
52.150000000 21.666388889 EPMMS EPMM EP
52.245000000 21.651111111 EPMMN EPMM EP
52.269444444 21.912222222 EPMMG EPMM EP
52.304444444 21.550000000 EPMMR EPMM EP
52.377777778 20.186944444 EPMOQ EPMO EP
52.377777778 20.916666667 EPMOJ EPMO EP
52.394722222 20.540555556 EPMOV EPMO EP
52.429166667 20.654166667 EPMOU EPMO EP
52.474444444 20.648611111 EPMOI EPMO EP
52.549166667 20.501111111 EPMOH EPMO EP
52.580000000 20.773611111 EPMOY EPMO EP
52.605833333 20.399444444 EPMOS EPMO EP
50.894444444 16.772777778 EPMRA EPMR EP
50.929722222 16.903055556 EPMRE EPMR EP
50.955000000 16.616944444 EPMRW EPMR EP
50.977777778 16.790833333 EPMRZ EPMR EP
52.488611111 20.923611111 EPNCC EPNC EP
52.533055556 21.081388889 EPNCB EPNC EP
52.643055556 20.941666667 EPNCA EPNC EP
53.695833333 20.412777778 EPODS EPOD EP
53.747222222 20.235555556 EPODW EPOD EP
53.835000000 20.475000000 EPODN EPOD EP
54.480277778 18.564166667 EPOKO EPOK EP
54.531111111 18.375833333 EPOKD EPOK EP
54.553333333 18.480833333 EPOKC EPOK EP
54.605000000 18.248611111 EPOKL EPOK EP
54.610277778 18.798888889 EPOKH EPOK EP
54.634722222 18.513888889 EPOKR EPOK EP
54.678888889 18.720277778 EPOKJ EPOK EP
54.769722222 18.160277778 EPOKK EPOK EP
54.790277778 18.408333333 EPOKW EPOK EP
52.479166667 17.277222222 EPPBP EPPB EP
52.521388889 17.136111111 EPPBB EPPB EP
52.576111111 17.009444444 EPPBA EPPB EP
52.632500000 17.428611111 EPPBL EPPB EP
52.673888889 17.152777778 EPPBO EPPB EP
52.138611111 16.265555556 EPPGR EPPG EP
52.205277778 16.206944444 EPPGJ EPPG EP
52.212500000 16.244166667 EPPGS EPPG EP
52.238333333 16.341111111 EPPGG EPPG EP
52.265833333 16.260000000 EPPGN EPPG EP
52.292777778 16.250000000 EPPGE EPPG EP
52.304166667 16.131388889 EPPGI EPPG EP
53.128055556 16.648888889 EPPIK EPPI EP
53.193611111 16.650000000 EPPIZ EPPI EP
53.220000000 16.786944444 EPPID EPPI EP
52.505833333 19.836666667 EPPLE EPPL EP
52.570833333 19.611666667 EPPLW EPPL EP
52.606388889 19.796111111 EPPLN EPPL EP
52.375833333 16.620000000 EPPOW EPPO EP
52.377777778 16.825555556 EPPOS EPPO EP
52.453055556 16.980000000 EPPOT EPPO EP
52.465277778 16.859444444 EPPON EPPO EP
52.511388889 16.740277778 EPPOC EPPO EP
54.118888889 18.767222222 EPPRP EPPR EP
54.148055556 18.548888889 EPPRJ EPPR EP
54.148333333 18.904722222 EPPRR EPPR EP
54.185000000 18.682500000 EPPRS EPPR EP
54.235277778 18.476388889 EPPRW EPPR EP
54.251666667 18.981111111 EPPRE EPPR EP
54.265833333 18.742222222 EPPRN EPPR EP
54.321944444 18.776111111 EPPRK EPPR EP
51.299444444 19.658611111 EPPTS EPPT EP
51.376666667 19.819444444 EPPTE EPPT EP
51.410000000 19.634722222 EPPTW EPPT EP
51.443611111 19.723333333 EPPTN EPPT EP
52.228888889 18.060277778 EPPWM EPPW EP
52.310833333 17.816666667 EPPWS EPPW EP
52.340000000 17.556388889 EPPWW EPPW EP
52.347500000 17.835555556 EPPWO EPPW EP
52.412500000 17.867500000 EPPWL EPPW EP
52.432222222 17.496944444 EPPWC EPPW EP
52.436111111 18.082777778 EPPWB EPPW EP
52.457777778 17.891111111 EPPWN EPPW EP
52.528888889 17.753333333 EPPWK EPPW EP
51.247222222 21.238888889 EPRAB EPRA EP
51.250833333 21.079166667 EPRAW EPRA EP
51.273055556 21.460277778 EPRAK EPRA EP
51.310555556 21.252777778 EPRAS EPRA EP
51.366111111 21.490277778 EPRAM EPRA EP
51.403333333 21.088888889 EPRAR EPRA EP
51.443055556 21.200000000 EPRAN EPRA EP
51.537500000 21.398888889 EPRAP EPRA EP
50.828611111 19.289722222 EPRUS EPRU EP
50.902500000 19.067500000 EPRUW EPRU EP
50.921666667 19.356666667 EPRUE EPRU EP
50.966666667 19.277222222 EPRUN EPRU EP
49.972777778 22.033888889 EPRZT EPRZ EP
49.983888889 21.944444444 EPRZB EPRZ EP
49.983888889 22.401388889 EPRZG EPRZ EP
50.019444444 22.259444444 EPRZH EPRZ EP
50.039166667 22.069166667 EPRZQ EPRZ EP
50.064444444 21.731111111 EPRZW EPRZ EP
50.065833333 21.927222222 EPRZY EPRZ EP
50.166666667 22.033333333 EPRZN EPRZ EP
50.246111111 21.786666667 EPRZK EPRZ EP
50.249166667 22.121944444 EPRZM EPRZ EP
53.540555556 14.787222222 EPSCI EPSC EP
53.567777778 14.846944444 EPSCS EPSC EP
53.601666667 14.964166667 EPSCN EPSC EP
53.651111111 15.066944444 EPSCR EPSC EP
53.372500000 14.863611111 EPSDP EPSD EP
53.374444444 14.596944444 EPSDD EPSD EP
53.390277778 14.695277778 EPSDC EPSD EP
53.400000000 14.576944444 EPSDA EPSD EP
53.405833333 14.665277778 EPSDB EPSD EP
54.368611111 17.023055556 EPSKK EPSK EP
54.374722222 17.151111111 EPSKD EPSK EP
54.425000000 17.007222222 EPSKL EPSK EP
54.456944444 17.210277778 EPSKM EPSK EP
53.651388889 16.027777778 EPSNG EPSN EP
53.700277778 15.818888889 EPSNS EPSN EP
53.736111111 16.350000000 EPSNW EPSN EP
53.758333333 15.538888889 EPSNT EPSN EP
53.765833333 15.819444444 EPSNP EPSN EP
53.772777778 15.969444444 EPSNR EPSN EP
53.810833333 15.861666667 EPSNM EPSN EP
53.815555556 15.674444444 EPSNL EPSN EP
53.830555556 16.105555556 EPSNB EPSN EP
53.885833333 16.011944444 EPSNN EPSN EP
53.943611111 15.619444444 EPSNY EPSN EP
50.756944444 16.539722222 EPSSL EPSS EP
50.767500000 16.497222222 EPSSJ EPSS EP
50.811666667 16.641388889 EPSSK EPSS EP
50.873055556 16.613055556 EPSSZ EPSS EP
53.935833333 22.978611111 EPSUS EPSU EP
54.093333333 22.650555556 EPSUW EPSU EP
54.170000000 22.931111111 EPSUN EPSU EP
53.420277778 21.118055556 EPSYZ EPSY EP
53.473888889 20.967500000 EPSYE EPSY EP
53.501944444 20.898611111 EPSYW EPSY EP
53.544444444 20.820277778 EPSYB EPSY EP
51.400000000 20.185833333 EPTMU EPTM EP
51.444722222 20.460277778 EPTMD EPTM EP
51.474722222 20.006111111 EPTMS EPTM EP
51.522222222 20.062777778 EPTMJ EPTM EP
51.527222222 20.226388889 EPTME EPTM EP
51.529444444 20.429166667 EPTMB EPTM EP
51.598611111 20.298333333 EPTMZ EPTM EP
51.601111111 19.921944444 EPTMW EPTM EP
51.650277778 19.801944444 EPTMI EPTM EP
51.657222222 20.160555556 EPTMN EPTM EP
51.676944444 20.219444444 EPTMM EPTM EP
51.697222222 19.888611111 EPTMG EPTM EP
51.712222222 20.036666667 EPTMH EPTM EP
51.970555556 20.833611111 EPWAT EPWA EP
51.990833333 21.234722222 EPWAG EPWA EP
52.063333333 20.743333333 EPWAA EPWA EP
52.091388889 21.237500000 EPWAK EPWA EP
52.108611111 20.830833333 EPWAX EPWA EP
52.135000000 20.889444444 EPWAR EPWA EP
52.156944444 20.949722222 EPWAW EPWA EP
52.181666667 20.986111111 EPWAE EPWA EP
52.184166667 20.613888889 EPWAB EPWA EP
52.197500000 21.051666667 EPWAO EPWA EP
52.217500000 21.097222222 EPWAN EPWA EP
52.222777778 21.250000000 EPWAM EPWA EP
52.260833333 20.735555556 EPWAF EPWA EP
52.290277778 21.010833333 EPWAZ EPWA EP
52.304722222 21.083888889 EPWAP EPWA EP
52.333333333 20.883333333 EPWAL EPWA EP
52.343333333 21.227777778 EPWAD EPWA EP
52.377777778 20.916666667 EPWAJ EPWA EP
52.474722222 18.884722222 EPWKS EPWK EP
52.533333333 19.137222222 EPWKE EPWK EP
52.603888889 18.886944444 EPWKW EPWK EP
52.656944444 19.133888889 EPWKN EPWK EP
50.989444444 16.834166667 EPWRG EPWR EP
51.048333333 16.613333333 EPWRK EPWR EP
51.075000000 16.883888889 EPWRS EPWR EP
51.125833333 16.903055556 EPWRN EPWR EP
51.155555556 16.958888889 EPWRR EPWR EP
51.250000000 16.841666667 EPWRZ EPWR EP
51.155555556 16.958888889 EPWSR EPWS EP
51.180000000 17.192500000 EPWSD EPWS EP
51.250000000 16.841666667 EPWSZ EPWS EP
51.298055556 16.909166667 EPWSO EPWS EP
51.301388889 17.062500000 EPWST EPWS EP
50.593888889 23.174444444 EPZAA EPZA EP
50.663333333 23.195555556 EPZAL EPZA EP
50.718055556 23.032777778 EPZAB EPZA EP
50.721944444 23.133611111 EPZAZ EPZA EP
50.750833333 23.240833333 EPZAS EPZA EP
52.031666667 15.626944444 EPZGC EPZG EP
52.066666667 15.860000000 EPZGK EPZG EP
52.097500000 16.095277778 EPZGW EPZG EP
52.121666667 15.810277778 EPZGS EPZG EP
52.158055556 15.520000000 EPZGD EPZG EP
52.164722222 15.811944444 EPZGN EPZG EP
52.230833333 15.805555556 EPZGZ EPZG EP
52.304166667 16.131388889 EPZGI EPZG EP
51.922222222 15.444444444 EPZPS EPZP EP
51.966388889 15.533333333 EPZPA EPZP EP
51.997222222 15.466666667 EPZPN EPZP EP
51.999722222 15.566666667 EPZPZ EPZP EP
52.002777778 15.416666667 EPZPC EPZP EP
48.974166667 17.268055556 LKKUS LKKU LK
49.023055556 17.640833333 LKKUE LKKU LK
49.106388889 17.315277778 LKKUW LKKU LK
49.170277778 17.472500000 LKKUN LKKU LK
49.538888889 18.023611111 LKMTS LKMT LK
49.585000000 17.799722222 LKMTT LKMT LK
49.650000000 18.141111111 LKMTA LKMT LK
49.663333333 18.320277778 LKMTE LKMT LK
49.704722222 18.051111111 LKMTB LKMT LK
49.749166667 17.871944444 LKMTW LKMT LK
49.786111111 18.374722222 LKMTF LKMT LK
49.883055556 18.054722222 LKMTN LKMT LK
48.523055556 21.291388889 KEKED LZKZ LZ
48.612500000 21.000833333 LZKZW LZKZ LZ
48.657777778 21.312500000 B LZKZ LZ
48.675000000 21.170833333 A LZKZ LZ
48.680277778 21.431388889 LZKZE LZKZ LZ
48.832500000 21.075833333 LZKZR LZKZ LZ
48.874722222 21.243333333 LZKZN LZKZ LZ
48.917777778 20.269722222 Vernar LZTT LZ
49.001666667 20.467500000 SPITOK LZTT LZ
49.060000000 19.889444444 Vychodna LZTT LZ
49.135277778 20.432222222 Kezmarok LZTT LZ
49.062222222 18.323055556 Belusa LZZI LZ
49.090000000 18.636944444 Rajec LZZI LZ
49.187222222 18.862777778 Strecno LZZI LZ
49.259166667 18.160000000 Makyta LZZI LZ
49.338611111 18.816111111 Kysucky LZZI LZ
49.370000000 18.476111111 Makov LZZI LZ
49.475277778 24.144166667 UKLLN UKLL UK
49.546388889 23.997777778 UKLLT UKLL UK
49.652500000 24.432222222 UKLLS UKLL UK
49.655000000 23.868611111 UKLLC UKLL UK
49.738333333 23.896388889 UKLLP UKLL UK
49.806388889 24.214444444 UKLLI UKLL UK
49.808888889 23.662777778 UKLLG UKLL UK
49.823055556 24.301388889 UKLLB UKLL UK
49.829722222 23.776111111 UKLLM UKLL UK
49.903611111 23.939444444 UKLLR UKLL UK
49.903611111 24.191666667 UKLLZ UKLL UK
49.950000000 23.539722222 UKLLK UKLL UK
49.984722222 23.643611111 UKLLV UKLL UK
50.049722222 23.967777778 UKLLJ UKLL UK
99
